DATAFLOW,REF_AREA,MEASURE,SECTOR,STANDARD_REVENUE,CTRY_SPECIFIC_REVENUE,UNIT_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,REVENUE_CODE,DECIMALS,CURRENCY
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BWA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,13.84456275,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BWA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,14.74428157,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BWA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,12.19032034,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),AUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,28.292731,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SYC,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,30.9528156,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SYC,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,29.06650868,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SYC,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,27.76844388,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SYC,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,28.42486839,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SYC,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,27.80495507,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),IDN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,12.048,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),IDN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,12.068,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),IDN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,10.866,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),IDN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,10.071,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KEN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,15.63141895,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KEN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,15.79550524,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KEN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,16.52526828,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KEN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,15.31771505,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KEN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,15.99926656,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BTN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,11.626,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BTN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,11.176,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BTN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,9.882,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BTN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,8.143,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,35.134621,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,35.256237,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,35.872601,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,35.147059,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PRT,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,35.139982,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BRA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,33.67750895,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BRA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,31.65751635,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BRA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,32.53958484,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BRA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,32.09779816,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BRA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,30.45230873,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TLS,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,9.599,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TLS,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,19.754,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TLS,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,14.424,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TLS,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,12.32,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,36.64229,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,34.947211,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,34.090137,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,36.306536,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),POL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,35.180111,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SOM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,3.110272865,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SOM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,2.91570991,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SOM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,2.5515183,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SOM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,2.538160109,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SOM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,2.509845214,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LSO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,22.66665863,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LSO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,21.78612448,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LSO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,21.55679966,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LSO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,19.77530798,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MDV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,23.578,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MDV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,20.404,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MDV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,18.083,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MDV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,19.035,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,19.79743023,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,19.13825739,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,16.91964875,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,18.60008171,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SUR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,12.78799431,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LAO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,10.993,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LAO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,10.321,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LAO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,9.603,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LAO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,9.171,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MWI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,13.18872722,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MWI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,12.37365858,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MWI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,12.35155236,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MWI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,12.57299818,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SLB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,19.24,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SLB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,18.563,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SLB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,19.308,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SLB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,18.877,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LKA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,9.978,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LKA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,7.934,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LKA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,7.566,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LKA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,7.982,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,11.75147767,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,11.65308494,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,12.53781484,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,14.18429312,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,13.3316543,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KHM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,13.041,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KHM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,14.743,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KHM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,13.18,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KHM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,14.654,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TCD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,9.229707418,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TCD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,13.14072364,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TCD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,9.786016521,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TCD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,6.971863104,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TCD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,10.49329517,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SGP,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,13.665,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SGP,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,11.8,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SGP,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,12.122,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SGP,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,12.488,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CPV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,18.69141037,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CPV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,18.03510864,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CPV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,17.1164946,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CPV,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,18.73196833,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),THA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,17.1,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),THA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,16.712,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),THA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,16.4,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),THA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,16.459,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TGO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,18.86610037,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TGO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,18.43284798,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TGO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,17.43356742,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TGO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,17.15723371,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),TGO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,15.74906034,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MDG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,12.18996505,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MDG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,12.26314859,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MDG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,11.4443728,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MDG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,10.83087626,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MDG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,10.13699668,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,21.913,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,22.048,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,18.927,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),KGZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,16.4,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BFA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,19.49765287,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BFA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,18.59723711,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BFA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,16.78195518,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),BFA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,16.22970656,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LIE,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,21.06934295,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LIE,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,21.61804293,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LIE,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,20.67207493,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LIE,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,19.32791612,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LIE,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,28.14052143,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),HUN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,35.701674,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ISL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,36.948753,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ISL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,35.857046,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ISL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,34.925168,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ISL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,34.458211,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ISL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,35.64821,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),JPN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,33.733304,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),JPN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,34.546551,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),JPN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,33.877709,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),JPN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,32.911151,A,0,TOTALTAX,1,_Z
